Date,Open,High,Low,Close,Volume,Adj Close
2015-07-22,8512.25,8643.900391,8498.650391,8633.50,136800,8633.50
2015-07-21,8601.50,8646.75,8517.900391,8529.450195,164100,8529.450195
2015-07-20,8623.900391,8624.099609,8559.00,8603.450195,90600,8603.450195
2015-07-17,8623.650391,8642.950195,8593.150391,8609.849609,105000,8609.849609
2015-07-16,8546.150391,8616.099609,8542.900391,8608.049805,116000,8608.049805
2015-07-15,8463.400391,8531.400391,8462.950195,8523.799805,105500,8523.799805
2015-07-14,8470.599609,8480.25,8424.099609,8454.099609,101747200,8454.099609
2015-07-13,8397.25,8471.650391,8355.400391,8459.650391,117800,8459.650391
2015-07-10,8365.700195,8377.099609,8315.400391,8360.549805,154100,8360.549805
2015-07-09,8364.849609,8400.299805,8323.00,8328.549805,131300,8328.549805
2015-07-08,8439.200195,8457.50,8341.400391,8363.049805,188100,8363.049805
2015-07-07,8525.50,8561.349609,8483.849609,8510.799805,122200,8510.799805
2015-07-06,8386.150391,8533.150391,8386.150391,8522.150391,101500,8522.150391
2015-07-03,8440.099609,8497.75,8424.150391,8484.900391,88400,8484.900391
2015-07-02,8471.950195,8479.25,8433.200195,8444.900391,112000,8444.900391
2015-07-01,8376.25,8481.599609,8370.150391,8453.049805,131800,8453.049805
2015-06-30,8316.349609,8378.00,8298.950195,8368.50,158500,8368.50
2015-06-29,8247.049805,8329.450195,8195.650391,8318.400391,132000,8318.400391
2015-06-26,8393.950195,8408.549805,8339.700195,8381.099609,110600,8381.099609
2015-06-25,8336.25,8423.150391,8329.50,8398.00,201200,8398.00
2015-06-24,8399.400391,8421.349609,8338.900391,8360.849609,130100,8360.849609
2015-06-23,8377.450195,8398.450195,8334.950195,8381.549805,131700,8381.549805
2015-06-22,8259.299805,8369.450195,8257.400391,8353.099609,122700,8353.099609
2015-06-19,8201.150391,8250.799805,8195.650391,8224.950195,147100,8224.950195
2015-06-18,8113.700195,8186.899902,8101.799805,8174.600098,144800,8174.600098
2015-06-17,8084.200195,8136.850098,8048.950195,8091.549805,152500,8091.549805
2015-06-16,8004.200195,8061.850098,7952.350098,8047.299805,124000,8047.299805
2015-06-15,7986.600098,8057.700195,7944.850098,8013.899902,133000,8013.899902
2015-06-12,7959.850098,7995.600098,7940.299805,7982.899902,136600,7982.899902
2015-06-11,8157.299805,8163.049805,7958.25,7965.350098,166200,7965.350098
2015-06-10,8024.149902,8152.25,8023.799805,8124.450195,136800,8124.450195
2015-06-09,8026.50,8057.149902,8005.149902,8022.399902,136000,8022.399902
2015-06-08,8124.350098,8131.00,8030.549805,8044.149902,135900,8044.149902
2015-06-05,8119.149902,8191.00,8100.149902,8114.700195,162100,8114.700195
2015-06-04,8155.149902,8160.049805,8056.75,8130.649902,154700,8130.649902
2015-06-03,8232.450195,8236.700195,8094.149902,8135.100098,171400,8135.100098
2015-06-02,8442.799805,8445.349609,8226.049805,8236.450195,146800,8236.450195
2015-06-01,8417.25,8467.150391,8405.400391,8433.400391,122200,8433.400391
2015-05-29,8327.099609,8443.900391,8305.700195,8433.650391,363900,8433.650391
2015-05-28,8345.700195,8364.50,8270.150391,8319.00,232300,8319.00
2015-05-27,8302.75,8342.849609,8277.950195,8334.599609,165500,8334.599609
2015-05-26,8377.099609,8378.900391,8320.049805,8339.349609,116800,8339.349609
2015-05-25,8438.150391,8441.950195,8364.150391,8370.25,121300,8370.25
2015-05-22,8432.50,8489.549805,8420.599609,8458.950195,187300,8458.950195
2015-05-21,8434.50,8446.349609,8382.50,8421.00,143800,8421.00
2015-05-20,8392.650391,8440.349609,8391.450195,8423.25,123600,8423.25
2015-05-19,8356.200195,8427.799805,8335.00,8365.650391,140300,8365.650391
2015-05-18,8284.950195,8384.599609,8271.950195,8373.650391,148700,8373.650391
2015-05-15,8240.299805,8279.200195,8212.200195,8262.349609,129800,8262.349609
2015-05-14,8232.450195,8236.25,8137.299805,8224.200195,134800,8224.200195
2015-05-13,8181.549805,8254.950195,8089.799805,8235.450195,169800,8235.450195
2015-05-12,8326.150391,8326.650391,8115.299805,8126.950195,173400,8126.950195
2015-05-11,8243.200195,8332.75,8224.650391,8325.25,192000,8325.25
2015-05-08,8131.50,8224.950195,8123.450195,8191.50,183100,8191.50
2015-05-07,8077.00,8122.600098,7997.149902,8057.299805,161600,8057.299805
2015-05-06,8316.599609,8331.950195,8083.00,8097.00,209600,8097.00
2015-05-05,8338.400391,8355.650391,8280.599609,8324.799805,155500,8324.799805
2015-05-04,8230.049805,8346.00,8220.450195,8331.950195,131700,8331.950195
2015-04-30,8224.50,8229.400391,8144.75,8181.50,267700,8181.50
2015-04-29,8274.799805,8308.200195,8219.200195,8239.75,160400,8239.75
2015-04-28,8215.549805,8308.00,8185.149902,8285.599609,174600,8285.599609
2015-04-27,8330.549805,8334.450195,8202.349609,8213.799805,171500,8213.799805
2015-04-24,8405.700195,8413.299805,8273.349609,8305.25,173600,8305.25
2015-04-23,8478.200195,8504.950195,8361.849609,8398.299805,156000,8398.299805
2015-04-22,8400.400391,8449.950195,8284.700195,8429.700195,171800,8429.700195
2015-04-21,8416.099609,8469.349609,8352.700195,8377.75,407800,8377.75
2015-04-20,8618.799805,8619.950195,8422.75,8448.099609,148900,8448.099609
2015-04-17,8698.049805,8699.849609,8596.700195,8606.00,150400,8606.00
2015-04-16,8757.049805,8760.00,8645.650391,8706.700195,142900,8706.700195
2015-04-13,8801.75,8841.650391,8762.099609,8834.00,121600,8834.00
2015-04-10,8774.349609,8787.400391,8733.599609,8780.349609,139000,8780.349609
2015-04-09,8756.200195,8785.50,8682.450195,8778.299805,152700,8778.299805
2015-04-08,8698.950195,8730.50,8679.799805,8714.400391,148200,8714.400391
2015-04-07,8684.450195,8693.599609,8586.849609,8660.299805,148700,8660.299805
2015-04-06,8615.799805,8667.549805,8573.75,8659.900391,146900,8659.900391
2015-04-01,8483.700195,8603.400391,8464.75,8586.25,125500,8586.25
2015-03-31,8527.599609,8550.450195,8454.150391,8491.00,167200,8491.00
2015-03-30,8390.950195,8492.299805,8380.75,8492.299805,134700,8492.299805
2015-03-27,8396.00,8413.200195,8269.150391,8341.400391,193000,8341.400391
2015-03-26,8474.950195,8499.450195,8325.349609,8342.150391,280100,8342.150391
2015-03-25,8568.900391,8573.75,8516.549805,8530.799805,161000,8530.799805
2015-03-24,8537.049805,8627.75,8535.849609,8542.950195,156700,8542.950195
2015-03-23,8591.549805,8608.349609,8540.549805,8550.900391,150700,8550.900391
2015-03-20,8627.900391,8627.900391,8553.00,8570.900391,174600,8570.900391
2015-03-19,8749.450195,8788.200195,8614.650391,8634.650391,163500,8634.650391
2015-03-18,8742.900391,8747.25,8664.00,8685.900391,156400,8685.900391
2015-03-17,8689.099609,8742.549805,8630.799805,8723.299805,177000,8723.299805
2015-03-16,8656.75,8663.549805,8612.00,8633.150391,163300,8633.150391
2015-03-13,8844.049805,8849.75,8631.75,8647.75,179200,8647.75
2015-03-12,8740.650391,8787.200195,8732.900391,8776.00,173900,8776.00
2015-03-11,8728.75,8755.599609,8682.349609,8699.950195,172800,8699.950195
2015-03-10,8769.75,8778.00,8677.349609,8712.049805,163800,8712.049805
2015-03-09,8891.150391,8891.299805,8740.450195,8756.75,155500,8756.75
2015-03-05,8929.400391,8957.549805,8849.349609,8937.75,160100,8937.75
2015-03-04,9109.150391,9119.200195,8893.950195,8922.650391,248400,8922.650391
2015-03-03,8962.849609,9008.400391,8925.549805,8996.25,177800,8996.25
2015-03-02,8953.849609,8972.349609,8885.450195,8956.75,218100,8956.75
2015-02-27,8729.50,8856.950195,8717.450195,8844.599609,249500,8844.599609
2015-02-26,8779.00,8786.049805,8669.450195,8683.849609,217500,8683.849609
2015-02-25,8801.900391,8840.650391,8751.400391,8767.25,135200,8767.25
2015-02-24,8772.900391,8800.50,8726.75,8762.099609,149800,8762.099609
2015-02-23,8856.849609,8869.00,8736.099609,8754.950195,139600,8754.950195
2015-02-20,8895.50,8899.950195,8816.299805,8833.599609,197600,8833.599609
2015-02-19,8883.049805,8913.450195,8794.450195,8895.299805,213300,8895.299805
2015-02-18,8811.549805,8894.299805,8808.900391,8869.099609,147600,8869.099609
2015-02-16,8831.400391,8870.099609,8793.400391,8809.349609,136400,8809.349609
2015-02-13,8741.50,8822.099609,8729.650391,8805.50,221900,8805.50
2015-02-12,8676.950195,8732.549805,8599.25,8711.549805,158800,8711.549805
2015-02-11,8603.299805,8651.950195,8593.650391,8627.400391,161600,8627.400391
2015-02-10,8478.099609,8646.25,8470.50,8565.549805,196200,8565.549805
2015-02-09,8584.400391,8605.549805,8516.349609,8526.349609,146800,8526.349609
2015-02-06,8696.849609,8726.200195,8645.549805,8661.049805,171300,8661.049805
2015-02-05,8733.099609,8838.450195,8683.650391,8711.700195,173600,8711.700195
2015-02-04,8789.150391,8792.849609,8704.400391,8723.700195,195300,8723.700195
2015-02-03,8823.150391,8837.299805,8726.650391,8756.549805,000,8756.549805
2015-02-02,8802.50,8840.799805,8751.099609,8797.400391,210100,8797.400391
2015-01-30,8996.599609,8996.599609,8775.099609,8808.900391,267300,8808.900391
2015-01-29,8901.50,8966.650391,8861.25,8952.349609,256300,8952.349609
2015-01-28,8902.75,8985.049805,8874.049805,8914.299805,185100,8914.299805
2015-01-27,8871.349609,8925.049805,8825.450195,8910.50,000,8910.50
2015-01-23,8827.950195,8866.400391,8795.400391,8835.599609,191200,8835.599609
2015-01-22,8745.849609,8774.150391,8727.00,8761.400391,175500,8761.400391
2015-01-21,8719.650391,8741.849609,8689.599609,8729.50,185900,8729.50
2015-01-20,8575.099609,8707.900391,8574.50,8695.599609,000,8695.599609
2015-01-19,8550.049805,8570.950195,8531.50,8550.700195,125400,8550.700195
2015-01-16,8504.049805,8530.75,8452.25,8513.799805,176000,8513.799805
2015-01-15,8424.50,8527.099609,8380.549805,8494.150391,000,8494.150391
2015-01-14,8307.25,8326.450195,8236.650391,8277.549805,146100,8277.549805
2015-01-13,8346.150391,8356.650391,8267.900391,8299.400391,000,8299.400391
2015-01-12,8291.349609,8332.599609,8245.599609,8323.00,000,8323.00
2015-01-09,8285.450195,8303.299805,8190.799805,8284.50,148000,8284.50
2015-01-08,8191.399902,8243.50,8167.299805,8234.599609,000,8234.599609
2015-01-07,8118.649902,8151.200195,8065.450195,8102.100098,000,8102.100098
2015-01-06,8325.299805,8327.849609,8111.350098,8127.350098,000,8127.350098
2015-01-05,8407.950195,8445.599609,8363.900391,8378.400391,000,8378.400391
2015-01-02,8288.700195,8410.599609,8288.700195,8395.450195,000,8395.450195
2014-12-31,8243.900391,8291.00,8243.75,8282.700195,000,8282.700195
2014-12-30,8260.299805,8268.25,8220.549805,8248.25,000,8248.25
2014-12-29,8214.700195,8279.150391,8214.700195,8246.299805,000,8246.299805
2014-12-26,8204.799805,8234.549805,8147.950195,8200.700195,000,8200.700195
2014-12-24,8272.049805,8286.400391,8155.25,8174.100098,000,8174.100098
2014-12-23,8324.599609,8364.75,8252.849609,8267.00,000,8267.00
2014-12-22,8255.00,8330.950195,8228.200195,8324.00,000,8324.00
2014-12-19,8230.450195,8263.450195,8208.599609,8225.200195,174800,8225.200195
2014-12-18,8138.899902,8174.299805,8084.899902,8159.299805,000,8159.299805
2014-12-17,8041.200195,8082.00,7961.350098,8029.799805,000,8029.799805
2014-12-16,8172.600098,8189.350098,8052.600098,8067.600098,000,8067.600098
2014-12-15,8160.75,8242.400391,8152.50,8219.599609,000,8219.599609
2014-12-12,8302.00,8321.900391,8216.299805,8224.099609,138100,8224.099609
2014-12-11,8338.849609,8348.299805,8272.400391,8292.900391,000,8292.900391
2014-12-10,8318.049805,8376.799805,8317.00,8355.650391,000,8355.650391
2014-12-09,8439.299805,8444.50,8330.50,8340.700195,146300,8340.700195
2014-12-08,8538.650391,8546.349609,8432.25,8438.25,163800,8438.25
2014-12-05,8584.25,8588.349609,8523.900391,8538.299805,143300,8538.299805
2014-12-04,8582.400391,8626.950195,8526.400391,8564.400391,143500,8564.400391
2014-12-03,8528.700195,8546.950195,8508.349609,8537.650391,153200,8537.650391
2014-12-02,8535.450195,8560.200195,8504.650391,8524.700195,137400,8524.700195
2014-12-01,8605.099609,8623.00,8545.150391,8555.900391,152000,8555.900391
2014-11-28,8516.799805,8617.00,8516.25,8588.25,197200,8588.25
2014-11-27,8477.799805,8506.75,8456.349609,8494.200195,194300,8494.200195
2014-11-26,8450.299805,8500.299805,8438.650391,8475.75,151900,8475.75
2014-11-25,8530.799805,8535.349609,8429.450195,8463.099609,271900,8463.099609
2014-11-24,8490.950195,8534.650391,8490.799805,8530.150391,140700,8530.150391
2014-11-21,8408.200195,8489.799805,8398.599609,8477.349609,137000,8477.349609
2014-11-20,8406.50,8410.849609,8353.150391,8401.900391,122800,8401.900391
2014-11-19,8440.650391,8455.650391,8360.50,8382.299805,125400,8382.299805
2014-11-18,8441.25,8454.50,8407.25,8425.900391,134700,8425.900391
2014-11-17,8378.400391,8438.099609,8349.099609,8430.75,113900,8430.75
2014-11-14,8360.700195,8400.650391,8346.799805,8389.900391,146800,8389.900391
2014-11-13,8405.25,8408.00,8320.349609,8357.849609,127400,8357.849609
2014-11-12,8378.900391,8415.049805,8370.50,8383.299805,125200,8383.299805
2014-11-11,8354.099609,8378.700195,8321.849609,8362.650391,122000,8362.650391
2014-11-10,8337.799805,8383.049805,8304.450195,8344.25,130700,8344.25
2014-11-07,8331.849609,8360.349609,8290.25,8337.00,153400,8337.00
2014-11-05,8351.25,8365.549805,8323.50,8338.299805,161600,8338.299805
2014-11-03,8348.150391,8350.599609,8297.650391,8324.150391,141100,8324.150391
2014-10-31,8200.799805,8330.75,8198.049805,8322.200195,176200,8322.200195
2014-10-30,8085.200195,8181.549805,8085.200195,8169.200195,205700,8169.200195
2014-10-29,8077.049805,8097.950195,8052.25,8090.450195,148300,8090.450195
2014-10-28,8002.399902,8037.799805,7995.049805,8027.600098,124100,8027.600098
